order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_purchase_timestamp_year,order_purchase_timestamp_month,order_purchase_timestamp_day,order_purchase_timestamp_dayofweek,order_purchase_timestamp_quarter,order_purchase_timestamp_is_weekend,delivery_time_days,estimated_delivery_time_days,delivery_time_difference,delivered_on_time,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
order_131,cust_42,delivered,2022-08-26 18:56:04.824120604,2022-08-26 18:56:04.824120604,2022-08-27 18:56:04.824120604,2022-08-31 10:36:47.035175880,2022-09-05 10:36:47.035175880,2022,8,26,4,3,0,4.653266331658287,9.653266331658287,-5.0,True,4,prod_1,seller_6,2022-03-28 10:26:05.217391304,494.05,53.8,electronics,83,256,1,2554,85,11,10,uniq_42,86868,Belo Horizonte,DF
order_131,cust_42,delivered,2022-08-26 18:56:04.824120604,2022-08-26 18:56:04.824120604,2022-08-27 18:56:04.824120604,2022-08-31 10:36:47.035175880,2022-09-05 10:36:47.035175880,2022,8,26,4,3,0,4.653266331658287,9.653266331658287,-5.0,True,1,prod_48,seller_18,2022-04-14 11:28:41.739130435,776.22,63.14,toys,37,273,4,6280,82,39,35,uniq_42,86868,Belo Horizonte,DF
order_132,cust_11,delivered,2022-08-28 14:50:03.015075376,2022-08-28 14:50:03.015075376,2022-08-29 14:50:03.015075376,2022-09-02 06:37:59.396984924,2022-09-07 06:37:59.396984924,2022,8,28,6,3,1,4.658291457286436,9.658291457286435,-4.999999999999999,True,3,prod_5,seller_17,2022-09-30 16:41:44.347826088,935.27,42.2,books,79,463,3,9663,78,22,46,uniq_11,86818,Brasília,RJ
order_132,cust_11,delivered,2022-08-28 14:50:03.015075376,2022-08-28 14:50:03.015075376,2022-08-29 14:50:03.015075376,2022-09-02 06:37:59.396984924,2022-09-07 06:37:59.396984924,2022,8,28,6,3,1,4.658291457286436,9.658291457286435,-4.999999999999999,True,2,prod_44,seller_20,2022-12-01 18:46:57.391304348,665.73,41.76,toys,55,473,9,2020,99,46,33,uniq_11,86818,Brasília,RJ
order_133,cust_74,delivered,2022-08-30 10:44:01.206030152,2022-08-30 10:44:01.206030152,2022-08-31 10:44:01.206030152,2022-09-04 02:39:11.758793968,2022-09-09 02:39:11.758793968,2022,8,30,1,3,0,4.663316582914537,9.663316582914536,-4.999999999999999,True,4,prod_127,seller_12,2022-11-09 20:52:10.434782608,602.23,47.53,books,72,495,1,6224,59,15,10,uniq_74,27638,Belo Horizonte,RJ
order_134,cust_85,delivered,2022-09-01 06:37:59.396984924,2022-09-01 06:37:59.396984924,2022-09-02 06:37:59.396984924,2022-09-05 22:40:24.120603016,2022-09-10 22:40:24.120603016,2022,9,1,3,3,0,4.668341708542732,9.668341708542732,-5.0,True,3,prod_81,seller_29,2022-03-26 00:00:00.000000000,955.79,48.02,clothing,14,405,8,4229,55,27,15,uniq_85,40536,São Paulo,SP
order_134,cust_85,delivered,2022-09-01 06:37:59.396984924,2022-09-01 06:37:59.396984924,2022-09-02 06:37:59.396984924,2022-09-05 22:40:24.120603016,2022-09-10 22:40:24.120603016,2022,9,1,3,3,0,4.668341708542732,9.668341708542732,-5.0,True,4,prod_43,seller_20,2022-07-08 16:41:44.347826086,405.22,24.73,electronics,46,948,9,1109,41,16,38,uniq_85,40536,São Paulo,SP
order_134,cust_85,delivered,2022-09-01 06:37:59.396984924,2022-09-01 06:37:59.396984924,2022-09-02 06:37:59.396984924,2022-09-05 22:40:24.120603016,2022-09-10 22:40:24.120603016,2022,9,1,3,3,0,4.668341708542732,9.668341708542732,-5.0,True,2,prod_84,seller_17,2022-09-16 02:05:13.043478260,190.38,76.94,furniture,99,327,1,5471,60,22,17,uniq_85,40536,São Paulo,SP
order_134,cust_85,delivered,2022-09-01 06:37:59.396984924,2022-09-01 06:37:59.396984924,2022-09-02 06:37:59.396984924,2022-09-05 22:40:24.120603016,2022-09-10 22:40:24.120603016,2022,9,1,3,3,0,4.668341708542732,9.668341708542732,-5.0,True,3,prod_117,seller_18,2022-10-11 15:39:07.826086956,859.88,48.43,books,63,860,1,6693,90,19,22,uniq_85,40536,São Paulo,SP
order_135,cust_32,processing,2022-09-03 02:31:57.587939700,2022-09-03 02:31:57.587939700,2022-09-04 02:31:57.587939700,2022-09-07 18:41:36.482412060,2022-09-12 18:41:36.482412060,2022,9,3,5,3,1,4.673366834170833,9.673366834170833,-5.0,True,4,prod_127,seller_25,2022-07-12 08:20:52.173913044,747.57,77.81,books,72,495,1,6224,59,15,10,uniq_32,48539,Porto Alegre,MG
order_136,cust_65,delivered,2022-09-04 22:25:55.778894472,2022-09-04 22:25:55.778894472,2022-09-05 22:25:55.778894472,2022-09-09 14:42:48.844221104,2022-09-14 14:42:48.844221104,2022,9,4,6,3,1,4.678391959798981,9.678391959798981,-5.0,True,4,prod_134,seller_9,2022-09-19 17:44:20.869565216,453.88,55.87,toys,65,183,2,2776,69,20,48,uniq_65,13984,São Paulo,RJ
order_136,cust_65,delivered,2022-09-04 22:25:55.778894472,2022-09-04 22:25:55.778894472,2022-09-05 22:25:55.778894472,2022-09-09 14:42:48.844221104,2022-09-14 14:42:48.844221104,2022,9,4,6,3,1,4.678391959798981,9.678391959798981,-5.0,True,3,prod_132,seller_4,2022-09-23 09:23:28.695652172,629.75,29.89,books,87,754,5,2863,18,48,24,uniq_65,13984,São Paulo,RJ
order_136,cust_65,delivered,2022-09-04 22:25:55.778894472,2022-09-04 22:25:55.778894472,2022-09-05 22:25:55.778894472,2022-09-09 14:42:48.844221104,2022-09-14 14:42:48.844221104,2022,9,4,6,3,1,4.678391959798981,9.678391959798981,-5.0,True,3,prod_37,seller_26,2022-10-06 18:46:57.391304348,887.47,11.81,books,88,597,8,6739,48,18,26,uniq_65,13984,São Paulo,RJ
order_140,cust_11,delivered,2022-09-12 06:01:48.542713568,2022-09-12 06:01:48.542713568,2022-09-13 06:01:48.542713568,2022-09-16 22:47:38.291457284,2022-09-21 22:47:38.291457284,2022,9,12,0,3,0,4.698492462311528,9.698492462311528,-5.0,True,1,prod_86,seller_39,2022-05-02 17:44:20.869565218,820.24,89.96,toys,78,798,5,8871,59,47,21,uniq_11,86818,Brasília,RJ
order_140,cust_11,delivered,2022-09-12 06:01:48.542713568,2022-09-12 06:01:48.542713568,2022-09-13 06:01:48.542713568,2022-09-16 22:47:38.291457284,2022-09-21 22:47:38.291457284,2022,9,12,0,3,0,4.698492462311528,9.698492462311528,-5.0,True,2,prod_113,seller_39,2022-09-17 07:18:15.652173912,724.53,9.89,books,14,664,8,3745,87,44,46,uniq_11,86818,Brasília,RJ
order_140,cust_11,delivered,2022-09-12 06:01:48.542713568,2022-09-12 06:01:48.542713568,2022-09-13 06:01:48.542713568,2022-09-16 22:47:38.291457284,2022-09-21 22:47:38.291457284,2022,9,12,0,3,0,4.698492462311528,9.698492462311528,-5.0,True,3,prod_85,seller_28,2022-12-09 02:05:13.043478260,638.42,86.46,books,17,927,1,5818,99,33,27,uniq_11,86818,Brasília,RJ
order_141,cust_70,delivered,2022-09-14 01:55:46.733668344,2022-09-14 01:55:46.733668344,2022-09-15 01:55:46.733668344,2022-09-18 18:48:50.653266332,2022-09-23 18:48:50.653266332,2022,9,14,2,3,0,4.703517587939676,9.703517587939675,-4.999999999999999,True,2,prod_23,seller_43,2022-05-08 19:49:33.913043478,568.26,34.84,books,97,452,1,5645,13,48,37,uniq_70,23046,São Paulo,RS
order_142,cust_46,processing,2022-09-15 21:49:44.924623116,2022-09-15 21:49:44.924623116,2022-09-16 21:49:44.924623116,2022-09-20 14:50:03.015075376,2022-09-25 14:50:03.015075376,2022,9,15,3,3,0,4.708542713567824,9.708542713567823,-4.999999999999999,True,4,prod_89,seller_18,2022-07-11 03:07:49.565217390,723.52,66.7,toys,66,528,5,7513,67,37,32,uniq_46,78390,Porto Alegre,SP
order_143,cust_54,shipped,2022-09-17 17:43:43.115577892,2022-09-17 17:43:43.115577892,2022-09-18 17:43:43.115577892,2022-09-22 10:51:15.376884420,2022-09-27 10:51:15.376884420,2022,9,17,5,3,1,4.713567839195926,9.713567839195926,-5.0,True,3,prod_84,seller_46,2022-04-27 20:52:10.434782608,186.49,62.13,furniture,99,327,1,5471,60,22,17,uniq_54,46115,Porto Alegre,RS
order_143,cust_54,shipped,2022-09-17 17:43:43.115577892,2022-09-17 17:43:43.115577892,2022-09-18 17:43:43.115577892,2022-09-22 10:51:15.376884420,2022-09-27 10:51:15.376884420,2022,9,17,5,3,1,4.713567839195926,9.713567839195926,-5.0,True,2,prod_14,seller_41,2022-08-27 14:36:31.304347824,106.9,48.34,toys,69,281,3,3903,52,18,25,uniq_54,46115,Porto Alegre,RS
order_143,cust_54,shipped,2022-09-17 17:43:43.115577892,2022-09-17 17:43:43.115577892,2022-09-18 17:43:43.115577892,2022-09-22 10:51:15.376884420,2022-09-27 10:51:15.376884420,2022,9,17,5,3,1,4.713567839195926,9.713567839195926,-5.0,True,1,prod_117,seller_43,2022-11-05 00:00:00.000000000,70.77,53.0,books,63,860,1,6693,90,19,22,uniq_54,46115,Porto Alegre,RS
order_144,cust_11,processing,2022-09-19 13:37:41.306532664,2022-09-19 13:37:41.306532664,2022-09-20 13:37:41.306532664,2022-09-24 06:52:27.738693468,2022-09-29 06:52:27.738693468,2022,9,19,0,3,0,4.71859296482412,9.71859296482412,-5.0,True,3,prod_21,seller_19,2022-03-29 15:39:07.826086956,653.46,42.69,clothing,18,935,4,4324,73,43,13,uniq_11,86818,Brasília,RJ
order_144,cust_11,processing,2022-09-19 13:37:41.306532664,2022-09-19 13:37:41.306532664,2022-09-20 13:37:41.306532664,2022-09-24 06:52:27.738693468,2022-09-29 06:52:27.738693468,2022,9,19,0,3,0,4.71859296482412,9.71859296482412,-5.0,True,2,prod_134,seller_5,2022-07-13 13:33:54.782608696,804.27,31.11,toys,65,183,2,2776,69,20,48,uniq_11,86818,Brasília,RJ
order_144,cust_11,processing,2022-09-19 13:37:41.306532664,2022-09-19 13:37:41.306532664,2022-09-20 13:37:41.306532664,2022-09-24 06:52:27.738693468,2022-09-29 06:52:27.738693468,2022,9,19,0,3,0,4.71859296482412,9.71859296482412,-5.0,True,3,prod_120,seller_18,2022-10-29 21:54:46.956521740,346.95,50.38,furniture,10,418,6,401,59,8,28,uniq_11,86818,Brasília,RJ
order_145,cust_55,delivered,2022-09-21 09:31:39.497487440,2022-09-21 09:31:39.497487440,2022-09-22 09:31:39.497487440,2022-09-26 02:53:40.100502512,2022-10-01 02:53:40.100502512,2022,9,21,2,3,0,4.723618090452223,9.723618090452222,-4.999999999999999,True,2,prod_113,seller_43,2022-11-11 02:05:13.043478260,933.45,73.15,books,14,664,8,3745,87,44,46,uniq_55,76548,Rio de Janeiro,RS
order_146,cust_53,processing,2022-09-23 05:25:37.688442212,2022-09-23 05:25:37.688442212,2022-09-24 05:25:37.688442212,2022-09-27 22:54:52.462311556,2022-10-02 22:54:52.462311556,2022,9,23,4,3,0,4.72864321608037,9.728643216080371,-5.000000000000001,True,2,prod_147,seller_18,2022-01-21 16:41:44.347826087,760.01,56.62,books,64,778,7,507,96,23,13,uniq_53,54926,São Paulo,RJ
order_146,cust_53,processing,2022-09-23 05:25:37.688442212,2022-09-23 05:25:37.688442212,2022-09-24 05:25:37.688442212,2022-09-27 22:54:52.462311556,2022-10-02 22:54:52.462311556,2022,9,23,4,3,0,4.72864321608037,9.728643216080371,-5.000000000000001,True,3,prod_35,seller_46,2022-04-29 02:05:13.043478260,549.97,85.79,clothing,58,138,5,3223,37,22,19,uniq_53,54926,São Paulo,RJ
order_146,cust_53,processing,2022-09-23 05:25:37.688442212,2022-09-23 05:25:37.688442212,2022-09-24 05:25:37.688442212,2022-09-27 22:54:52.462311556,2022-10-02 22:54:52.462311556,2022,9,23,4,3,0,4.72864321608037,9.728643216080371,-5.000000000000001,True,1,prod_116,seller_5,2022-08-26 09:23:28.695652172,319.51,69.77,furniture,20,334,9,8909,69,7,21,uniq_53,54926,São Paulo,RJ
order_146,cust_53,processing,2022-09-23 05:25:37.688442212,2022-09-23 05:25:37.688442212,2022-09-24 05:25:37.688442212,2022-09-27 22:54:52.462311556,2022-10-02 22:54:52.462311556,2022,9,23,4,3,0,4.72864321608037,9.728643216080371,-5.000000000000001,True,2,prod_138,seller_40,2022-09-01 11:28:41.739130436,967.74,90.46,books,20,729,7,3727,14,39,28,uniq_53,54926,São Paulo,RJ
order_147,cust_16,canceled,2022-09-25 01:19:35.879396984,2022-09-25 01:19:35.879396984,2022-09-26 01:19:35.879396984,2022-09-29 18:56:04.824120600,2022-10-04 18:56:04.824120600,2022,9,25,6,3,1,4.733668341708518,9.733668341708519,-5.000000000000001,True,1,prod_116,seller_29,2022-03-24 18:46:57.391304348,335.68,84.48,furniture,20,334,9,8909,69,7,21,uniq_16,12311,Belo Horizonte,SP
order_147,cust_16,canceled,2022-09-25 01:19:35.879396984,2022-09-25 01:19:35.879396984,2022-09-26 01:19:35.879396984,2022-09-29 18:56:04.824120600,2022-10-04 18:56:04.824120600,2022,9,25,6,3,1,4.733668341708518,9.733668341708519,-5.000000000000001,True,4,prod_142,seller_24,2022-04-02 07:18:15.652173913,27.64,51.88,books,43,491,9,6645,31,27,10,uniq_16,12311,Belo Horizonte,SP
order_147,cust_16,canceled,2022-09-25 01:19:35.879396984,2022-09-25 01:19:35.879396984,2022-09-26 01:19:35.879396984,2022-09-29 18:56:04.824120600,2022-10-04 18:56:04.824120600,2022,9,25,6,3,1,4.733668341708518,9.733668341708519,-5.000000000000001,True,3,prod_32,seller_13,2022-05-19 18:46:57.391304348,586.99,25.2,clothing,17,253,9,2142,56,35,37,uniq_16,12311,Belo Horizonte,SP
order_148,cust_75,delivered,2022-09-26 21:13:34.070351760,2022-09-26 21:13:34.070351760,2022-09-27 21:13:34.070351760,2022-10-01 14:57:17.185929648,2022-10-06 14:57:17.185929648,2022,9,26,0,3,0,4.738693467336667,9.738693467336667,-5.0,True,2,prod_10,seller_37,2022-09-14 20:52:10.434782608,955.29,60.19,furniture,70,850,3,9714,82,32,10,uniq_75,12060,Porto Alegre,RJ
order_149,cust_22,shipped,2022-09-28 17:07:32.261306532,2022-09-28 17:07:32.261306532,2022-09-29 17:07:32.261306532,2022-10-03 10:58:29.547738692,2022-10-08 10:58:29.547738692,2022,9,28,2,3,0,4.7437185929648145,9.743718592964814,-5.0,True,1,prod_21,seller_34,2022-06-14 08:20:52.173913044,751.65,53.15,clothing,18,935,4,4324,73,43,13,uniq_22,68860,São Paulo,RJ
order_151,cust_85,shipped,2022-10-02 08:55:28.643216080,2022-10-02 08:55:28.643216080,2022-10-03 08:55:28.643216080,2022-10-07 03:00:54.271356784,2022-10-12 03:00:54.271356784,2022,10,2,6,4,1,4.753768844221111,9.753768844221112,-5.000000000000001,True,4,prod_57,seller_45,2022-09-18 12:31:18.260869564,921.7,5.34,books,40,583,2,7970,33,28,48,uniq_85,40536,São Paulo,SP
order_151,cust_85,shipped,2022-10-02 08:55:28.643216080,2022-10-02 08:55:28.643216080,2022-10-03 08:55:28.643216080,2022-10-07 03:00:54.271356784,2022-10-12 03:00:54.271356784,2022,10,2,6,4,1,4.753768844221111,9.753768844221112,-5.000000000000001,True,4,prod_65,seller_33,2022-11-28 03:07:49.565217392,132.41,93.06,toys,78,548,4,5797,12,18,32,uniq_85,40536,São Paulo,SP
order_152,cust_48,delivered,2022-10-04 04:49:26.834170856,2022-10-04 04:49:26.834170856,2022-10-05 04:49:26.834170856,2022-10-08 23:02:06.633165828,2022-10-13 23:02:06.633165828,2022,10,4,1,4,0,4.758793969849213,9.758793969849213,-5.0,True,1,prod_22,seller_18,2022-01-05 20:52:10.434782608,192.06,25.59,clothing,88,634,5,9993,40,23,40,uniq_48,64788,Porto Alegre,RS
order_153,cust_57,delivered,2022-10-06 00:43:25.025125628,2022-10-06 00:43:25.025125628,2022-10-07 00:43:25.025125628,2022-10-10 19:03:18.994974872,2022-10-15 19:03:18.994974872,2022,10,6,3,4,0,4.763819095477361,9.763819095477361,-5.0,True,1,prod_36,seller_5,2022-07-20 20:52:10.434782608,447.32,95.14,clothing,97,283,9,2545,78,42,21,uniq_57,98151,Porto Alegre,SP
order_153,cust_57,delivered,2022-10-06 00:43:25.025125628,2022-10-06 00:43:25.025125628,2022-10-07 00:43:25.025125628,2022-10-10 19:03:18.994974872,2022-10-15 19:03:18.994974872,2022,10,6,3,4,0,4.763819095477361,9.763819095477361,-5.0,True,3,prod_130,seller_50,2022-10-14 02:05:13.043478260,277.33,30.51,clothing,40,690,9,9252,84,36,38,uniq_57,98151,Porto Alegre,SP
order_153,cust_57,delivered,2022-10-06 00:43:25.025125628,2022-10-06 00:43:25.025125628,2022-10-07 00:43:25.025125628,2022-10-10 19:03:18.994974872,2022-10-15 19:03:18.994974872,2022,10,6,3,4,0,4.763819095477361,9.763819095477361,-5.0,True,3,prod_39,seller_23,2022-10-28 16:41:44.347826088,341.83,95.46,electronics,90,373,7,8308,91,21,13,uniq_57,98151,Porto Alegre,SP
order_153,cust_57,delivered,2022-10-06 00:43:25.025125628,2022-10-06 00:43:25.025125628,2022-10-07 00:43:25.025125628,2022-10-10 19:03:18.994974872,2022-10-15 19:03:18.994974872,2022,10,6,3,4,0,4.763819095477361,9.763819095477361,-5.0,True,3,prod_21,seller_35,2022-11-25 16:41:44.347826088,939.32,29.65,clothing,18,935,4,4324,73,43,13,uniq_57,98151,Porto Alegre,SP
order_153,cust_57,delivered,2022-10-06 00:43:25.025125628,2022-10-06 00:43:25.025125628,2022-10-07 00:43:25.025125628,2022-10-10 19:03:18.994974872,2022-10-15 19:03:18.994974872,2022,10,6,3,4,0,4.763819095477361,9.763819095477361,-5.0,True,2,prod_138,seller_22,2022-12-12 17:44:20.869565216,241.25,86.07,books,20,729,7,3727,14,39,28,uniq_57,98151,Porto Alegre,SP
order_154,cust_5,processing,2022-10-07 20:37:23.216080404,2022-10-07 20:37:23.216080404,2022-10-08 20:37:23.216080404,2022-10-12 15:04:31.356783920,2022-10-17 15:04:31.356783920,2022,10,7,4,4,0,4.7688442211055095,9.768844221105509,-4.999999999999999,True,2,prod_69,seller_16,2022-03-23 13:33:54.782608696,303.0,47.35,furniture,56,282,5,4940,67,15,30,uniq_5,32496,Belo Horizonte,RS
order_154,cust_5,processing,2022-10-07 20:37:23.216080404,2022-10-07 20:37:23.216080404,2022-10-08 20:37:23.216080404,2022-10-12 15:04:31.356783920,2022-10-17 15:04:31.356783920,2022,10,7,4,4,0,4.7688442211055095,9.768844221105509,-4.999999999999999,True,2,prod_136,seller_4,2022-08-21 12:31:18.260869564,763.28,39.87,clothing,87,221,6,7647,11,9,46,uniq_5,32496,Belo Horizonte,RS
order_155,cust_64,delivered,2022-10-09 16:31:21.407035176,2022-10-09 16:31:21.407035176,2022-10-10 16:31:21.407035176,2022-10-14 11:05:43.718592964,2022-10-19 11:05:43.718592964,2022,10,9,6,4,1,4.773869346733657,9.773869346733658,-5.000000000000001,True,1,prod_117,seller_23,2022-04-07 04:10:26.086956522,388.51,81.94,books,63,860,1,6693,90,19,22,uniq_64,52803,Porto Alegre,RJ
order_156,cust_1,shipped,2022-10-11 12:25:19.597989952,2022-10-11 12:25:19.597989952,2022-10-12 12:25:19.597989952,2022-10-16 07:06:56.080402008,2022-10-21 07:06:56.080402008,2022,10,11,1,4,0,4.77889447236176,9.778894472361758,-4.999999999999998,True,3,prod_102,seller_1,2022-07-31 19:49:33.913043476,766.05,26.55,books,63,703,2,8812,21,20,31,uniq_1,48571,Rio de Janeiro,DF
order_156,cust_1,shipped,2022-10-11 12:25:19.597989952,2022-10-11 12:25:19.597989952,2022-10-12 12:25:19.597989952,2022-10-16 07:06:56.080402008,2022-10-21 07:06:56.080402008,2022,10,11,1,4,0,4.77889447236176,9.778894472361758,-4.999999999999998,True,2,prod_46,seller_44,2022-10-21 09:23:28.695652172,516.38,24.03,clothing,63,997,9,1219,93,39,20,uniq_1,48571,Rio de Janeiro,DF
order_157,cust_46,delivered,2022-10-13 08:19:17.788944724,2022-10-13 08:19:17.788944724,2022-10-14 08:19:17.788944724,2022-10-18 03:08:08.442211056,2022-10-23 03:08:08.442211056,2022,10,13,3,4,0,4.783919597989954,9.783919597989954,-5.0,True,3,prod_4,seller_9,2022-08-13 00:00:00.000000000,309.12,36.91,furniture,65,716,9,1456,98,47,48,uniq_46,78390,Porto Alegre,SP
order_158,cust_31,shipped,2022-10-15 04:13:15.979899500,2022-10-15 04:13:15.979899500,2022-10-16 04:13:15.979899500,2022-10-19 23:09:20.804020100,2022-10-24 23:09:20.804020100,2022,10,15,5,4,1,4.788944723618056,9.788944723618055,-4.999999999999999,True,2,prod_123,seller_47,2022-08-11 18:46:57.391304348,315.33,54.46,toys,42,950,8,6063,10,19,25,uniq_31,28132,Porto Alegre,RJ
order_158,cust_31,shipped,2022-10-15 04:13:15.979899500,2022-10-15 04:13:15.979899500,2022-10-16 04:13:15.979899500,2022-10-19 23:09:20.804020100,2022-10-24 23:09:20.804020100,2022,10,15,5,4,1,4.788944723618056,9.788944723618055,-4.999999999999999,True,4,prod_125,seller_7,2022-10-16 12:31:18.260869564,959.18,66.92,electronics,91,149,1,4281,76,48,36,uniq_31,28132,Porto Alegre,RJ
order_159,cust_27,canceled,2022-10-17 00:07:14.170854272,2022-10-17 00:07:14.170854272,2022-10-18 00:07:14.170854272,2022-10-21 19:10:33.165829144,2022-10-26 19:10:33.165829144,2022,10,17,0,4,0,4.793969849246204,9.793969849246203,-4.999999999999999,True,4,prod_48,seller_28,2022-09-06 08:20:52.173913044,515.78,50.45,toys,37,273,4,6280,82,39,35,uniq_27,86611,Brasília,DF
order_160,cust_5,shipped,2022-10-18 20:01:12.361809048,2022-10-18 20:01:12.361809048,2022-10-19 20:01:12.361809048,2022-10-23 15:11:45.527638188,2022-10-28 15:11:45.527638188,2022,10,18,1,4,0,4.798994974874305,9.798994974874306,-5.000000000000001,True,1,prod_50,seller_5,2022-04-05 22:57:23.478260869,552.18,36.16,toys,89,635,5,474,24,17,44,uniq_5,32496,Belo Horizonte,RS
order_160,cust_5,shipped,2022-10-18 20:01:12.361809048,2022-10-18 20:01:12.361809048,2022-10-19 20:01:12.361809048,2022-10-23 15:11:45.527638188,2022-10-28 15:11:45.527638188,2022,10,18,1,4,0,4.798994974874305,9.798994974874306,-5.000000000000001,True,2,prod_59,seller_9,2022-08-28 19:49:33.913043476,323.07,85.58,books,50,487,1,6774,61,27,18,uniq_5,32496,Belo Horizonte,RS
order_161,cust_7,delivered,2022-10-20 15:55:10.552763820,2022-10-20 15:55:10.552763820,2022-10-21 15:55:10.552763820,2022-10-25 11:12:57.889447236,2022-10-30 11:12:57.889447236,2022,10,20,3,4,0,4.8040201005025,9.8040201005025,-5.0,True,1,prod_98,seller_44,2022-02-02 20:52:10.434782608,194.64,88.25,furniture,72,771,9,2412,82,10,12,uniq_7,36099,Brasília,RJ
order_161,cust_7,delivered,2022-10-20 15:55:10.552763820,2022-10-20 15:55:10.552763820,2022-10-21 15:55:10.552763820,2022-10-25 11:12:57.889447236,2022-10-30 11:12:57.889447236,2022,10,20,3,4,0,4.8040201005025,9.8040201005025,-5.0,True,4,prod_74,seller_28,2022-02-12 14:36:31.304347826,470.42,51.4,furniture,21,561,9,6773,59,5,30,uniq_7,36099,Brasília,RJ
order_161,cust_7,delivered,2022-10-20 15:55:10.552763820,2022-10-20 15:55:10.552763820,2022-10-21 15:55:10.552763820,2022-10-25 11:12:57.889447236,2022-10-30 11:12:57.889447236,2022,10,20,3,4,0,4.8040201005025,9.8040201005025,-5.0,True,3,prod_109,seller_15,2022-04-04 17:44:20.869565217,931.22,25.98,books,81,535,3,9653,46,25,29,uniq_7,36099,Brasília,RJ
order_161,cust_7,delivered,2022-10-20 15:55:10.552763820,2022-10-20 15:55:10.552763820,2022-10-21 15:55:10.552763820,2022-10-25 11:12:57.889447236,2022-10-30 11:12:57.889447236,2022,10,20,3,4,0,4.8040201005025,9.8040201005025,-5.0,True,3,prod_63,seller_33,2022-07-07 11:28:41.739130434,364.08,85.98,toys,11,385,9,6136,14,44,17,uniq_7,36099,Brasília,RJ
order_162,cust_14,processing,2022-10-22 11:49:08.743718592,2022-10-22 11:49:08.743718592,2022-10-23 11:49:08.743718592,2022-10-27 07:14:10.251256280,2022-11-01 07:14:10.251256280,2022,10,22,5,4,1,4.809045226130649,9.809045226130648,-4.999999999999999,True,1,prod_124,seller_25,2022-02-16 06:15:39.130434782,179.81,14.72,furniture,32,712,8,7582,28,45,41,uniq_14,20321,Rio de Janeiro,SP
order_162,cust_14,processing,2022-10-22 11:49:08.743718592,2022-10-22 11:49:08.743718592,2022-10-23 11:49:08.743718592,2022-10-27 07:14:10.251256280,2022-11-01 07:14:10.251256280,2022,10,22,5,4,1,4.809045226130649,9.809045226130648,-4.999999999999999,True,3,prod_96,seller_32,2022-09-28 06:15:39.130434784,68.6,24.2,books,32,505,6,9621,89,46,16,uniq_14,20321,Rio de Janeiro,SP
order_163,cust_79,shipped,2022-10-24 07:43:06.934673368,2022-10-24 07:43:06.934673368,2022-10-25 07:43:06.934673368,2022-10-29 03:15:22.613065324,2022-11-03 03:15:22.613065324,2022,10,24,0,4,0,4.81407035175875,9.814070351758751,-5.000000000000001,True,2,prod_102,seller_25,2022-05-25 20:52:10.434782608,795.91,64.0,books,63,703,2,8812,21,20,31,uniq_79,95847,Rio de Janeiro,RJ
order_163,cust_79,shipped,2022-10-24 07:43:06.934673368,2022-10-24 07:43:06.934673368,2022-10-25 07:43:06.934673368,2022-10-29 03:15:22.613065324,2022-11-03 03:15:22.613065324,2022,10,24,0,4,0,4.81407035175875,9.814070351758751,-5.000000000000001,True,3,prod_61,seller_3,2022-08-31 06:15:39.130434784,71.34,26.27,clothing,51,827,6,3968,33,48,34,uniq_79,95847,Rio de Janeiro,RJ
order_163,cust_79,shipped,2022-10-24 07:43:06.934673368,2022-10-24 07:43:06.934673368,2022-10-25 07:43:06.934673368,2022-10-29 03:15:22.613065324,2022-11-03 03:15:22.613065324,2022,10,24,0,4,0,4.81407035175875,9.814070351758751,-5.000000000000001,True,4,prod_27,seller_50,2022-10-22 14:36:31.304347824,737.65,51.58,toys,95,683,5,1715,46,44,47,uniq_79,95847,Rio de Janeiro,RJ
order_164,cust_85,delivered,2022-10-26 03:37:05.125628140,2022-10-26 03:37:05.125628140,2022-10-27 03:37:05.125628140,2022-10-30 23:16:34.974874372,2022-11-04 23:16:34.974874372,2022,10,26,2,4,0,4.819095477386945,9.819095477386943,-4.999999999999998,True,4,prod_12,seller_14,2022-01-26 13:33:54.782608695,68.39,98.62,electronics,19,883,8,5167,58,48,46,uniq_85,40536,São Paulo,SP
order_164,cust_85,delivered,2022-10-26 03:37:05.125628140,2022-10-26 03:37:05.125628140,2022-10-27 03:37:05.125628140,2022-10-30 23:16:34.974874372,2022-11-04 23:16:34.974874372,2022,10,26,2,4,0,4.819095477386945,9.819095477386943,-4.999999999999998,True,1,prod_39,seller_22,2022-02-23 13:33:54.782608696,711.95,34.41,electronics,90,373,7,8308,91,21,13,uniq_85,40536,São Paulo,SP
order_164,cust_85,delivered,2022-10-26 03:37:05.125628140,2022-10-26 03:37:05.125628140,2022-10-27 03:37:05.125628140,2022-10-30 23:16:34.974874372,2022-11-04 23:16:34.974874372,2022,10,26,2,4,0,4.819095477386945,9.819095477386943,-4.999999999999998,True,2,prod_57,seller_45,2022-03-16 06:15:39.130434782,928.07,61.98,books,40,583,2,7970,33,28,48,uniq_85,40536,São Paulo,SP
